02:44:08.874{"AirTemp":"15.1","Humidity":"80.0","Pressure":"1010.7","Rainfall":"0","TrackTemp":"18.8","WindDirection":"139","WindSpeed":"1.5"}
02:45:08.874{"AirTemp":"15.1","Humidity":"78.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.7","WindDirection":"161","WindSpeed":"1.4"}
02:46:08.966{"AirTemp":"15.2","Humidity":"77.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"161","WindSpeed":"1.6"}
02:47:08.920{"AirTemp":"15.4","Humidity":"77.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.7","WindDirection":"154","WindSpeed":"2.3"}
02:48:08.921{"AirTemp":"15.6","Humidity":"75.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.7","WindDirection":"228","WindSpeed":"2.6"}
02:49:08.951{"AirTemp":"15.8","Humidity":"76.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"159","WindSpeed":"1.3"}
02:50:08.980{"AirTemp":"15.9","Humidity":"74.0","Pressure":"1010.5","Rainfall":"0","TrackTemp":"18.7","WindDirection":"199","WindSpeed":"1.5"}
02:51:08.992{"AirTemp":"16.0","Humidity":"71.0","Pressure":"1010.5","Rainfall":"0","TrackTemp":"18.7","WindDirection":"214","WindSpeed":"1.2"}
02:52:08.996{"AirTemp":"16.1","Humidity":"72.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"156","WindSpeed":"0.8"}
02:53:09.006{"AirTemp":"16.1","Humidity":"72.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"170","WindSpeed":"1.4"}
02:54:09.025{"AirTemp":"16.2","Humidity":"72.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.7","WindDirection":"216","WindSpeed":"2.4"}
02:55:09.010{"AirTemp":"16.2","Humidity":"71.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"215","WindSpeed":"2.8"}
02:56:09.020{"AirTemp":"16.2","Humidity":"71.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"215","WindSpeed":"2.8"}
02:57:09.022{"AirTemp":"16.2","Humidity":"71.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"215","WindSpeed":"2.8"}
